year,month,day_of_month,day_of_week,op_unique_carrier,origin,dest,crs_dep_time,distance,dep_delay,IsDelayed
2024,11,19,2,OO,SAN,LAS,1945,258.0,-7.0,0
2024,10,3,4,MQ,DFW,FWA,1916,859.0,-4.0,0
2024,12,2,1,OH,CLT,GSO,2250,83.0,-1.0,0
2024,5,15,3,OO,SLC,EUG,1140,618.0,7.0,0
2024,8,9,5,AA,SNA,PHX,645,338.0,-9.0,0
2024,2,5,1,AA,DFW,DEN,716,641.0,0.0,0
2024,4,7,7,9E,MSP,PIT,859,726.0,-1.0,0
2024,12,27,5,WN,DEN,BNA,525,1014.0,-2.0,0
2024,1,23,2,NK,FLL,CMH,1150,973.0,-8.0,0
2024,4,24,3,OO,PHX,ELP,1252,347.0,-8.0,0
2024,3,31,7,WN,FLL,DAL,1035,1108.0,12.0,0
2024,6,3,1,G4,XNA,VPS,1057,601.0,-6.0,0
2024,3,10,7,AA,TUS,ORD,600,1437.0,-3.0,0
2024,3,4,1,WN,DEN,MSP,1445,680.0,-1.0,0
2024,5,6,1,UA,IAH,LAX,1207,1379.0,67.0,1
2024,5,28,2,UA,LAS,IAD,1315,2065.0,43.0,1
2024,10,1,2,OO,ATL,AGS,816,143.0,43.0,1
2024,11,21,4,YX,EYW,PHL,1210,1121.0,21.0,0
2024,7,22,1,AA,MKE,DFW,1730,853.0,62.0,1
2024,10,21,1,UA,AUS,IAH,940,140.0,-1.0,1
2024,11,26,2,AS,PDX,LAX,1900,834.0,85.0,1
2024,9,8,7,F9,DEN,LAX,1355,862.0,-3.0,1
2024,11,8,5,AA,MIA,ORD,2118,1197.0,0.0,0
2024,1,7,7,UA,EWR,LAX,1200,2454.0,-2.0,0
2024,5,5,7,YX,DCA,PVD,1201,356.0,-10.0,0
2024,4,13,6,UA,EWR,SRQ,2000,1034.0,-5.0,0
2024,2,11,7,B6,JFK,BUF,915,301.0,-8.0,0
2024,1,26,5,UA,SFO,LAX,1730,337.0,0.0,0
2024,10,9,3,WN,DEN,BDL,1750,1671.0,3.0,0
2024,5,20,1,WN,BWI,ABQ,1140,1670.0,141.0,1
2024,10,29,2,OO,CRW,ORD,1400,416.0,-6.0,0
2024,3,11,1,OO,GJT,PHX,1840,438.0,-10.0,0
2024,8,22,4,AA,RNO,DFW,603,1345.0,-2.0,0
2024,4,29,1,WN,MAF,DAL,1505,319.0,-7.0,0
2024,10,11,5,AA,PHL,DFW,1620,1303.0,1.0,0
2024,4,1,1,AA,ORD,CLT,1642,599.0,-5.0,0
2024,7,2,2,UA,MCO,IAH,1701,854.0,3.0,0
2024,8,2,5,WN,AUS,BWI,505,1342.0,-7.0,0
2024,4,25,4,WN,TPA,BWI,1415,842.0,11.0,0
2024,10,25,5,9E,CHA,DTW,1725,505.0,-6.0,0
2024,3,19,2,DL,SEA,BNA,1741,1978.0,-5.0,0
2024,4,25,4,AA,DFW,MFE,1009,469.0,-5.0,0
2024,9,1,7,DL,ATL,OMA,1340,821.0,-1.0,0
2024,6,9,7,UA,SAN,DEN,1850,853.0,4.0,0
2024,11,18,1,UA,JAX,IAH,1725,817.0,-7.0,0
2024,5,30,4,WN,PWM,BWI,1710,452.0,7.0,0
2024,8,7,3,MQ,CLE,ORD,643,316.0,-3.0,0
2024,11,8,5,UA,DEN,SLC,1720,391.0,28.0,1
2024,5,2,4,OH,AVL,CLT,1033,91.0,-9.0,0
2024,9,13,5,OO,LBB,PHX,917,588.0,-10.0,0
2024,6,17,1,AA,PHL,MIA,1845,1013.0,82.0,1
2024,7,29,1,B6,SJU,EWR,1525,1608.0,-11.0,0
2024,11,1,5,AS,SFO,SEA,800,679.0,-2.0,0
2024,1,26,5,NK,LAX,EWR,2131,2454.0,-3.0,0
2024,9,26,4,DL,ATL,GEG,944,1969.0,11.0,0
2024,9,9,1,WN,RNO,BUR,1815,374.0,10.0,0
2024,7,9,2,WN,CMH,MDW,1055,283.0,-2.0,0
2024,3,22,5,AA,LAX,ORD,2259,1744.0,17.0,0
2024,2,23,5,MQ,CLT,AVL,1308,91.0,-1.0,0
2024,4,7,7,DL,ATL,IAD,1720,534.0,-3.0,0
2024,4,19,5,NK,MIA,CLT,610,650.0,1.0,0
2024,12,10,2,UA,DEN,JAC,1345,406.0,-8.0,0
2024,8,21,3,AA,LAX,PHL,905,2402.0,-2.0,0
2024,6,10,1,WN,STL,BUR,1030,1583.0,-2.0,0
2024,11,10,7,AA,MIA,PHX,1725,1972.0,-4.0,0
2024,7,29,1,UA,DEN,RNO,1605,804.0,37.0,1
2024,12,19,4,OO,DFW,MGM,1502,622.0,5.0,1
2024,9,8,7,OO,BHM,DTW,610,625.0,-13.0,0
2024,4,18,4,MQ,DFW,RAP,1018,835.0,-3.0,0
2024,9,9,1,OO,SGU,SLC,1900,272.0,-19.0,0
2024,7,1,1,AA,DCA,TPA,1945,814.0,-1.0,0
2024,9,30,1,WN,HNL,OGG,1400,100.0,-3.0,0
2024,9,5,4,AA,BDL,CLT,707,644.0,-7.0,0
2024,7,27,6,DL,DCA,ATL,1400,547.0,-2.0,0
2024,6,9,7,AA,CLT,MIA,1812,650.0,2.0,0
2024,11,6,3,B6,BOS,SFO,1725,2704.0,18.0,0
2024,7,24,3,AA,DFW,BZN,900,1163.0,3.0,0
2024,4,27,6,OO,MBS,ORD,731,222.0,-3.0,0
2024,4,3,3,UA,MCI,ORD,1141,403.0,66.0,1
2024,6,26,3,OO,ORD,TUL,903,585.0,-5.0,0
2024,1,31,3,AA,DFW,FAT,817,1313.0,-6.0,0
2024,6,9,7,WN,DAL,ATL,1210,721.0,-2.0,0
2024,7,28,7,B6,LAX,JFK,1610,2475.0,-3.0,0
2024,3,9,6,AA,JAX,CLT,1800,328.0,91.0,1
2024,1,16,2,AS,ADQ,ANC,700,253.0,116.0,1
2024,10,13,7,OO,PSP,PDX,1137,873.0,-10.0,0
2024,2,18,7,WN,BNA,MSY,2145,471.0,13.0,0
2024,2,6,2,UA,SFO,DEN,1900,967.0,-3.0,0
2024,7,1,1,UA,BZN,ORD,745,1185.0,-3.0,0
2024,5,29,3,DL,DFW,ATL,927,731.0,5.0,0
2024,1,7,7,F9,MCO,MSY,1553,551.0,29.0,1
2024,11,25,1,MQ,ROC,ORD,1136,528.0,-6.0,0
2024,1,2,2,OH,CLT,SAV,1818,213.0,-1.0,0
2024,1,4,4,WN,MSP,MDW,1720,349.0,21.0,0
2024,7,17,3,AA,LEX,DFW,605,785.0,46.0,1
2024,3,10,7,AA,ORD,DFW,1835,802.0,-6.0,0
2024,4,20,6,UA,DEN,LAS,949,628.0,16.0,1
2024,2,9,5,WN,SAT,PHX,615,843.0,-3.0,0
2024,9,3,2,AA,LAX,ORD,918,1744.0,-3.0,0
2024,1,27,6,AA,MSP,DFW,500,852.0,-6.0,0
2024,12,13,5,OO,DEN,BFL,1130,845.0,-5.0,0
2024,1,15,1,MQ,BOS,STL,1057,1047.0,158.0,1
2024,12,14,6,WN,LAS,STL,900,1371.0,-7.0,0
2024,6,13,4,WN,GRR,BWI,1435,528.0,-7.0,0
2024,2,6,2,UA,SFO,CMH,816,2120.0,-9.0,0
2024,2,5,1,WN,MCO,ROC,800,1033.0,-1.0,0
2024,12,27,5,DL,DTW,PHX,2010,1671.0,3.0,0
2024,11,3,7,AA,CLT,DFW,1530,936.0,2.0,1
2024,1,12,5,DL,LGA,DFW,1527,1389.0,116.0,1
2024,4,13,6,UA,DEN,LGA,1743,1620.0,-3.0,0
2024,12,22,7,WN,ECP,DAL,1745,674.0,-5.0,0
2024,9,9,1,NK,MCO,MSY,2014,551.0,-4.0,0
2024,9,16,1,UA,ORD,FSD,2020,462.0,-10.0,0
2024,9,17,2,UA,IAH,DTW,2005,1075.0,-7.0,0
2024,7,21,7,OH,CLT,OAJ,2243,191.0,163.0,1
2024,7,6,6,DL,LAX,JFK,705,2475.0,1.0,0
2024,3,8,5,OO,GRK,DFW,1833,134.0,87.0,1
2024,1,1,1,WN,DAL,BNA,1715,623.0,-1.0,0
2024,6,29,6,B6,JFK,SJU,2259,1598.0,9.0,1
2024,12,9,1,WN,MCI,DCA,1235,949.0,11.0,0
2024,11,17,7,MQ,GSO,ORD,615,589.0,-11.0,0
2024,7,29,1,AA,DFW,JFK,829,1391.0,-4.0,0
2024,8,16,5,WN,PHX,ELP,1705,347.0,2.0,0
2024,3,11,1,G4,PIE,SBN,1245,973.0,0.0,0
2024,4,1,1,UA,RIC,DEN,810,1482.0,23.0,1
2024,6,11,2,UA,BZN,DEN,645,524.0,-9.0,0
2024,10,29,2,AA,DFW,ABQ,1430,569.0,-7.0,0
2024,2,21,3,UA,PDX,DEN,853,991.0,-9.0,0
2024,4,5,5,YX,LGA,XNA,1114,1147.0,-9.0,0
2024,1,19,5,DL,RDU,ATL,1505,356.0,0.0,0
2024,11,19,2,9E,SHV,ATL,1859,551.0,6.0,0
2024,10,16,3,OH,CLT,JAN,1716,562.0,-8.0,0
2024,10,28,1,DL,RDU,DTW,545,501.0,-3.0,0
2024,1,18,4,OO,ORD,SGF,1946,438.0,2.0,1
2024,7,15,1,OO,ORD,TYS,1410,475.0,3.0,1
2024,6,25,2,AA,PIT,CLT,656,366.0,-5.0,0
2024,11,6,3,OO,LAX,ELP,1427,715.0,5.0,0
2024,3,19,2,OO,SMF,SAN,1950,480.0,0.0,0
2024,3,11,1,UA,IAH,SFO,1445,1635.0,65.0,1
2024,10,14,1,DL,LAX,MCO,1055,2218.0,-5.0,0
2024,7,29,1,AA,BNA,CLT,644,328.0,16.0,0
2024,3,4,1,DL,IAH,DTW,525,1075.0,-3.0,0
2024,11,14,4,AS,SEA,BOI,1122,399.0,17.0,0
2024,8,27,2,DL,SJU,ATL,730,1547.0,-6.0,0
2024,7,27,6,AA,CLT,PHX,1818,1773.0,17.0,0
2024,1,5,5,DL,DTW,JAX,830,813.0,-9.0,0
2024,9,20,5,AS,PHX,SEA,700,1107.0,-11.0,0
2024,4,12,5,WN,LAX,LAS,640,236.0,-3.0,0
2024,7,3,3,NK,SAN,PDX,615,933.0,0.0,0
2024,6,22,6,MQ,STL,ORD,1827,258.0,33.0,1
2024,4,25,4,WN,DAL,MCO,1250,973.0,6.0,0
2024,11,10,7,9E,OMA,DTW,1016,651.0,-12.0,0
2024,10,16,3,WN,MCO,BUF,825,1011.0,-3.0,0
2024,12,13,5,WN,BWI,CHS,1720,472.0,3.0,0
2024,3,25,1,WN,DEN,PHX,1430,602.0,11.0,0
2024,4,30,2,WN,SMF,LAS,750,397.0,7.0,0
2024,12,3,2,AA,MIA,PHX,2105,1972.0,7.0,0
2024,9,5,4,OH,DCA,CLE,1257,310.0,-6.0,0
2024,3,26,2,9E,CAE,ATL,1242,192.0,-4.0,0
2024,11,22,5,B6,DEN,BOS,2319,1754.0,69.0,1
2024,10,19,6,OO,HIB,MSP,1737,174.0,-10.0,0
2024,7,10,3,OH,PNS,DCA,1101,816.0,-17.0,0
2024,6,15,6,UA,DEN,LAX,1540,862.0,-1.0,0
2024,8,27,2,AA,BNA,MIA,739,806.0,-5.0,0
2024,9,17,2,UA,ORD,TVC,2000,224.0,-4.0,0
2024,6,26,3,AS,SFO,SEA,1447,679.0,11.0,0
2024,5,8,3,B6,CHS,JFK,1856,636.0,-10.0,1
2024,5,12,7,WN,DEN,SJC,1905,948.0,-1.0,0
2024,3,1,5,YX,SDF,EWR,1300,642.0,20.0,0
2024,5,28,2,WN,SJC,PHX,1120,621.0,1.0,0
2024,10,15,2,AA,MIA,DCA,803,919.0,-5.0,0
2024,3,18,1,UA,EWR,SFO,1400,2565.0,-5.0,0
2024,10,16,3,DL,CMH,ATL,600,447.0,-2.0,0
2024,6,18,2,OO,MAF,DEN,1358,563.0,-8.0,0
2024,2,22,4,WN,DEN,PHL,1200,1558.0,7.0,1
2024,2,23,5,DL,DTW,GRR,2159,120.0,-3.0,0
2024,8,24,6,B6,FLL,LGA,709,1076.0,-4.0,0
2024,3,16,6,WN,BNA,MCI,2220,491.0,75.0,1
2024,7,22,1,UA,MFE,IAH,500,316.0,40.0,1
2024,1,14,7,9E,JFK,CVG,1800,589.0,21.0,1
2024,4,18,4,OH,ATL,CLT,1815,226.0,-6.0,0
2024,12,30,1,OO,MSO,DEN,1659,679.0,-7.0,0
2024,4,14,7,B6,RDU,BOS,1720,612.0,17.0,1
2024,7,20,6,MQ,RAP,DFW,1020,835.0,-2.0,0
2024,7,9,2,UA,BUR,SFO,1351,326.0,-19.0,0
2024,12,4,3,AA,ABQ,DFW,820,569.0,-4.0,0
2024,1,11,4,DL,ATL,SLC,2110,1590.0,-7.0,0
2024,6,24,1,WN,HNL,OGG,730,100.0,-4.0,0
2024,6,30,7,DL,SNA,ATL,1418,1919.0,202.0,1
2024,4,22,1,DL,MSY,LAX,1330,1670.0,7.0,0
2024,10,29,2,DL,AUS,MCO,825,994.0,-4.0,0
2024,7,11,4,OO,LAX,SMF,1300,373.0,106.0,1
2024,1,18,4,MQ,DFW,SGF,1015,364.0,-2.0,0
2024,7,19,5,WN,DCA,DAL,1100,1184.0,103.0,1
2024,12,8,7,WN,HNL,LIH,940,102.0,-7.0,0
2024,8,31,6,OO,ATL,DHN,1250,170.0,-6.0,0
2024,9,24,2,WN,AUS,HOU,1355,148.0,-4.0,0
2024,2,16,5,WN,PHX,LGB,1525,355.0,-1.0,0
2024,10,17,4,YX,JFK,PIT,2000,340.0,11.0,0
2024,2,12,1,WN,BWI,ROC,2125,277.0,-2.0,0
2024,3,13,3,DL,PHX,SEA,1108,1107.0,-10.0,0
2024,8,10,6,NK,SDF,FLL,1940,895.0,1.0,1
2024,8,23,5,F9,MCO,TTN,1508,896.0,3.0,0
2024,6,24,1,DL,LAS,MSP,600,1299.0,-4.0,0
2024,7,24,3,WN,LAS,LGB,710,231.0,111.0,1
2024,1,18,4,WN,AUS,DAL,605,189.0,-4.0,0
2024,4,6,6,UA,SFO,IAD,2250,2419.0,179.0,1
2024,3,29,5,AA,CLT,TPA,1714,507.0,-8.0,0
2024,2,16,5,DL,MSP,GEG,2159,1175.0,48.0,1
2024,2,2,5,DL,DCA,SLC,1710,1851.0,-2.0,0
2024,9,23,1,DL,EWR,ATL,1610,746.0,0.0,0
2024,8,16,5,OO,CLE,DTW,1019,95.0,134.0,1
2024,5,7,2,B6,PBI,EWR,730,1023.0,-7.0,0
2024,5,14,2,MQ,DFW,BIS,1854,977.0,14.0,1
2024,4,4,4,OH,CVG,DCA,1227,411.0,-1.0,0
2024,10,2,3,AS,OGG,PDX,1325,2562.0,-15.0,0
2024,1,8,1,YX,LGA,SDF,1745,659.0,-11.0,0
2024,10,2,3,WN,SJC,PHX,805,621.0,-5.0,0
2024,11,21,4,WN,TPA,BWI,2105,842.0,-5.0,0
2024,9,29,7,F9,ATL,BDL,1551,859.0,-7.0,0
2024,10,7,1,WN,SMF,BOI,1510,437.0,-5.0,0
2024,1,8,1,UA,ORD,LGA,800,733.0,-3.0,0
2024,12,5,4,AS,SEA,FAI,1200,1533.0,-2.0,0
2024,12,11,3,WN,SNA,SJC,955,342.0,-4.0,0
2024,9,28,6,DL,SLC,RNO,1145,422.0,-8.0,0
2024,2,17,6,F9,ATL,DFW,600,731.0,48.0,1
2024,3,26,2,AA,DFW,CVG,900,812.0,-6.0,0
2024,12,5,4,OH,MHT,DCA,544,406.0,-10.0,1
2024,8,9,5,AA,CLT,VPS,1515,460.0,79.0,1
2024,8,20,2,UA,RNO,DEN,1610,804.0,388.0,1
2024,5,25,6,UA,LAX,SFO,1045,337.0,7.0,0
2024,5,10,5,OO,XNA,ORD,1825,522.0,-5.0,0
2024,4,23,2,UA,BNA,SFO,630,1969.0,11.0,1
2024,1,19,5,OO,GCC,DEN,530,313.0,-3.0,0
2024,7,8,1,WN,SMF,LAX,2050,373.0,-9.0,0
2024,8,9,5,B6,JFK,SLC,1859,1990.0,13.0,0
2024,6,27,4,AA,DCA,CLT,1501,331.0,11.0,0
2024,2,15,4,DL,ORD,MSP,1015,334.0,-4.0,0
2024,3,22,5,UA,IAH,MCI,2015,643.0,0.0,0
2024,5,30,4,WN,MCO,BHM,810,479.0,-5.0,0
2024,7,15,1,AS,SEA,SFO,1845,679.0,0.0,0
2024,10,4,5,DL,MSP,SNA,1830,1522.0,-5.0,0
2024,12,14,6,OO,MLI,ORD,1059,139.0,279.0,1
2024,8,27,2,9E,LGA,OMA,1820,1148.0,-5.0,0
2024,7,28,7,YX,PHL,MSN,949,764.0,-10.0,0
2024,1,24,3,DL,DTW,MIA,1850,1145.0,0.0,0
2024,2,26,1,OO,FAR,DEN,1704,627.0,394.0,1
2024,10,6,7,DL,DFW,LGA,600,1389.0,-4.0,0
2024,3,13,3,UA,EWR,DFW,1515,1372.0,-7.0,0
2024,11,29,5,AA,DCA,BOS,1700,399.0,89.0,1
2024,4,28,7,YX,LGA,OKC,1840,1341.0,-8.0,0
2024,6,20,4,WN,MKE,BNA,530,475.0,2.0,0
2024,3,14,4,WN,LAS,OAK,2040,407.0,62.0,1
2024,8,24,6,AA,CLT,SAV,2255,213.0,-4.0,0
2024,7,18,4,UA,ORD,IAH,1935,925.0,136.0,1
2024,9,17,2,9E,MGM,ATL,1801,147.0,-3.0,0
2024,8,24,6,DL,STL,ATL,1247,484.0,-12.0,0
2024,1,4,4,DL,CMH,ATL,1310,447.0,-9.0,0
2024,7,6,6,WN,SEA,LAS,1525,867.0,26.0,0
2024,4,4,4,DL,GRR,MSP,654,408.0,-8.0,0
2024,11,3,7,OO,CPR,DEN,530,230.0,-5.0,0
2024,7,25,4,DL,SEA,IAD,835,2306.0,-10.0,0
2024,12,9,1,WN,MSY,ATL,545,425.0,-7.0,0
2024,5,6,1,UA,OMA,DEN,917,472.0,6.0,1
2024,3,27,3,WN,HOU,DAL,1230,239.0,-6.0,0
2024,7,13,6,WN,SMF,EUG,1120,384.0,-3.0,0
2024,10,21,1,B6,MCO,BOS,1230,1121.0,8.0,0
2024,5,15,3,WN,LAS,SAN,900,258.0,44.0,1
2024,2,19,1,UA,EWR,SFO,1800,2565.0,8.0,1
2024,3,17,7,UA,GRR,DEN,800,1015.0,-12.0,0
2024,10,17,4,DL,MSP,ATL,1952,907.0,-1.0,0
2024,5,5,7,AS,HNL,SEA,1041,2677.0,-7.0,0
2024,9,20,5,AS,SEA,PHL,2139,2378.0,22.0,0
2024,3,25,1,9E,IND,MSP,1237,503.0,-10.0,0
2024,11,9,6,AA,STL,CLT,608,575.0,-8.0,0
2024,2,4,7,G4,AZA,XNA,800,1006.0,-11.0,0
2024,1,4,4,WN,SJC,LAS,940,386.0,42.0,1
2024,10,9,3,OO,MOT,MSP,500,449.0,-5.0,0
2024,10,23,3,UA,ORD,CHS,1824,760.0,72.0,1
2024,11,2,6,DL,SEA,ORD,710,1721.0,-8.0,0
2024,12,30,1,AA,PHX,LIH,1155,2979.0,-13.0,0
2024,7,31,3,DL,BNA,SLC,1912,1404.0,-10.0,0
2024,12,30,1,DL,ATL,JAX,1744,270.0,-8.0,0
2024,4,8,1,MQ,JAN,DFW,1945,408.0,19.0,1
2024,11,22,5,WN,ELP,DAL,1825,562.0,-8.0,0
2024,7,25,4,DL,MLB,ATL,1859,442.0,-9.0,0
2024,6,6,4,YX,CLE,BOS,607,563.0,-10.0,0
2024,4,26,5,OO,DRO,DEN,1815,251.0,-12.0,0
2024,11,24,7,HA,HNL,LIH,800,102.0,-9.0,0
2024,9,3,2,OH,PHL,TYS,1412,554.0,-10.0,0
2024,10,15,2,AA,ICT,DFW,1839,328.0,-4.0,0
2024,4,24,3,DL,DTW,ATL,1215,594.0,7.0,0
2024,5,9,4,OO,CRW,ATL,1211,363.0,235.0,1
2024,3,13,3,WN,SRQ,DAL,1200,934.0,7.0,0
2024,6,11,2,DL,AUS,MSP,1615,1042.0,18.0,0
2024,2,23,5,AA,DFW,RSW,900,1017.0,-1.0,0
2024,5,2,4,UA,IAD,RDU,815,224.0,-3.0,0
2024,6,2,7,WN,SMF,GEG,1545,649.0,-6.0,0
2024,7,6,6,OH,GPT,CLT,1248,577.0,-8.0,0
2024,9,5,4,AA,ORD,PHL,2059,678.0,70.0,1
2024,11,18,1,WN,CMH,HOU,1645,1000.0,-2.0,1
2024,9,21,6,OO,LAN,DTW,700,74.0,-3.0,0
2024,9,8,7,NK,PIT,FLL,1833,994.0,18.0,0
2024,10,21,1,DL,ATL,IAD,1630,534.0,-1.0,0
2024,8,17,6,OO,TUS,SLC,600,601.0,-8.0,0
2024,10,26,6,WN,FLL,BWI,1050,925.0,-1.0,0
2024,5,22,3,WN,OAK,PHX,1945,646.0,0.0,0
2024,6,6,4,OO,MBS,DTW,700,98.0,366.0,1
2024,11,8,5,WN,HOU,STL,520,687.0,7.0,0
2024,2,10,6,OO,CLE,LGA,725,419.0,-3.0,0
2024,2,12,1,NK,ATL,FLL,930,581.0,45.0,1
2024,12,30,1,OO,SUN,ORD,1238,1341.0,-5.0,0
2024,10,17,4,OO,SEA,GEG,1345,224.0,0.0,0
2024,4,10,3,AA,DFW,AUS,1900,190.0,69.0,1
2024,7,27,6,WN,BUR,STL,845,1583.0,21.0,1
2024,2,24,6,UA,EWR,AUS,1200,1504.0,-6.0,0
2024,12,6,5,AS,PDX,JFK,714,2454.0,8.0,0
2024,9,11,3,OO,CRW,ORD,1745,416.0,-9.0,0
2024,11,6,3,F9,DEN,LGA,600,1620.0,-1.0,0
2024,1,4,4,DL,ATL,RDU,1955,356.0,0.0,0
2024,3,19,2,MQ,DFW,LIT,817,304.0,-7.0,0
2024,8,30,5,OH,CLT,TUL,1140,842.0,-6.0,0
2024,5,30,4,AA,DFW,SMF,2113,1431.0,314.0,1
2024,9,19,4,UA,ALB,ORD,1655,723.0,-7.0,1
2024,2,21,3,AA,ORD,PHL,959,678.0,67.0,1
2024,7,1,1,DL,MIA,MCO,1520,192.0,10.0,0
2024,10,24,4,OO,SFO,ACV,2105,250.0,9.0,0
2024,8,21,3,WN,SAN,AUS,1630,1164.0,-2.0,0
2024,2,18,7,G4,ATW,FLL,730,1338.0,3.0,0
2024,8,9,5,WN,OGG,KOA,735,84.0,-4.0,0
2024,9,4,3,DL,PBI,ATL,800,545.0,-2.0,0
2024,3,8,5,DL,JFK,RSW,730,1074.0,-2.0,0
2024,9,26,4,WN,DEN,SAT,1610,794.0,-7.0,0
2024,9,19,4,AA,DFW,IND,1100,761.0,-6.0,0
2024,12,6,5,AA,DFW,AUS,820,190.0,100.0,1
2024,11,28,4,WN,DTW,STL,840,440.0,-7.0,0
2024,12,26,4,AA,CLT,IND,1309,427.0,-7.0,0
2024,9,29,7,F9,CLE,LAS,1500,1824.0,323.0,1
2024,5,18,6,MQ,DFW,MAF,820,309.0,-3.0,0
2024,10,3,4,NK,MCO,LGA,2035,950.0,27.0,0
2024,1,23,2,DL,AUS,MSP,1631,1042.0,97.0,1
2024,1,18,4,G4,SFB,RIC,805,643.0,-16.0,0
2024,1,21,7,DL,RDU,MCO,1829,534.0,42.0,1
2024,9,3,2,NK,FLL,SJU,1635,1046.0,23.0,0
2024,2,6,2,WN,RNO,OAK,1800,181.0,-9.0,0
2024,5,31,5,AA,ECP,CLT,1004,437.0,10.0,0
2024,11,26,2,DL,DFW,BOS,705,1562.0,-9.0,0
2024,7,13,6,F9,SFO,LAS,2134,414.0,-11.0,0
2024,4,7,7,OO,PDX,SEA,915,129.0,-10.0,0
2024,4,19,5,DL,AUS,DTW,1540,1149.0,76.0,1
2024,5,3,5,WN,ATL,SAT,840,874.0,4.0,0
2024,10,31,4,AA,DFW,FSD,1028,737.0,8.0,0
2024,4,27,6,DL,SEA,MSP,1215,1399.0,36.0,1
2024,11,13,3,9E,ORH,LGA,1647,146.0,-5.0,0
2024,7,1,1,F9,DEN,MSO,1214,679.0,-10.0,0
2024,12,28,6,YX,IND,EWR,520,645.0,-4.0,0
2024,1,30,2,WN,STL,MDW,630,251.0,-8.0,0
2024,1,6,6,WN,KOA,OGG,1445,84.0,-6.0,0
2024,3,13,3,UA,ORD,EWR,1600,719.0,-3.0,0
2024,7,16,2,OO,GRB,DTW,700,287.0,-7.0,0
2024,11,11,1,DL,SLC,AUS,955,1086.0,10.0,0
2024,4,19,5,WN,LAS,SNA,2055,226.0,-4.0,0
2024,8,1,4,AA,JFK,AUS,2000,1521.0,7.0,1
2024,10,18,5,DL,MKE,DTW,1317,237.0,-15.0,0
2024,5,22,3,AA,CMH,CLT,835,347.0,6.0,0
2024,3,21,4,NK,SAN,OAK,1825,446.0,-8.0,0
2024,7,15,1,DL,ONT,ATL,1123,1900.0,14.0,0
2024,4,13,6,DL,MSP,CHS,1055,1087.0,-10.0,0
2024,1,30,2,DL,DTW,GRR,855,120.0,-6.0,0
2024,12,21,6,AA,ORD,MCO,705,1005.0,-4.0,0
2024,9,24,2,DL,SLC,MSY,1350,1428.0,10.0,0
2024,1,21,7,DL,ATL,STL,2155,484.0,-1.0,0
2024,3,15,5,OH,CLT,FAY,1914,118.0,6.0,0
2024,3,27,3,YX,PIT,LGA,620,335.0,69.0,1
2024,8,12,1,OO,DTW,MBS,1235,98.0,-5.0,0
2024,2,4,7,G4,VPS,BLV,1333,587.0,-14.0,0
2024,10,18,5,YX,BOS,CLE,835,563.0,-7.0,0
2024,3,25,1,WN,SAN,DEN,1235,853.0,16.0,0
2024,6,13,4,OH,CLT,CAE,2249,88.0,-3.0,0
2024,12,12,4,UA,IAD,CHS,815,441.0,-5.0,0
2024,8,20,2,OH,CLT,OAJ,919,191.0,10.0,0
2024,10,15,2,YX,ORD,GSP,1455,577.0,21.0,1
2024,8,29,4,OO,CYS,DEN,1400,90.0,-12.0,0
2024,3,20,3,OH,PHL,RDU,1158,337.0,18.0,1
2024,1,25,4,9E,SHV,ATL,1043,551.0,1.0,0
2024,4,27,6,G4,SFB,AVL,1811,465.0,-5.0,0
2024,1,23,2,OO,RDM,SLC,1235,525.0,-10.0,0
2024,3,25,1,UA,PIT,SFO,1906,2254.0,96.0,1
2024,12,13,5,OO,DEN,IDA,1540,458.0,12.0,0
2024,1,21,7,UA,SFO,DEN,630,967.0,-3.0,0
2024,1,7,7,WN,SMF,PDX,1620,479.0,10.0,1
2024,2,15,4,OO,ATL,CSG,2100,83.0,40.0,1
2024,5,20,1,DL,ROC,ATL,1827,749.0,12.0,0
2024,10,12,6,AA,RDU,PHX,705,1891.0,2.0,0
2024,10,30,3,UA,LAS,EWR,1548,2227.0,33.0,1
2024,10,30,3,AA,DFW,STL,700,550.0,-7.0,0
2024,11,2,6,WN,BNA,LAX,1910,1797.0,23.0,1
2024,5,26,7,OH,CLT,RIC,1441,257.0,38.0,1
2024,6,11,2,9E,CHS,DTW,1300,667.0,-5.0,0
2024,9,3,2,AA,FLL,CLT,1738,632.0,24.0,0
2024,1,30,2,YX,IND,EWR,1845,645.0,0.0,0
2024,12,14,6,NK,MSY,LAX,2140,1670.0,-3.0,0
2024,11,21,4,AA,TPA,LAX,1835,2158.0,14.0,0
2024,10,3,4,YX,JFK,BOS,1715,187.0,-8.0,0
2024,5,10,5,AA,MIA,ORD,1343,1197.0,61.0,1
2024,7,8,1,AA,MCO,ORD,1841,1005.0,148.0,1
2024,9,21,6,OH,CLT,FAY,2054,118.0,-6.0,0
2024,6,18,2,UA,IAD,DEN,1058,1452.0,-3.0,0
2024,10,4,5,AA,BWI,CLT,933,361.0,-5.0,0
2024,12,20,5,UA,IAH,BNA,2014,657.0,0.0,0
2024,10,10,4,MQ,EYW,CLT,1455,736.0,-11.0,0
2024,10,2,3,OH,BHM,DCA,1750,653.0,-9.0,0
2024,3,8,5,DL,MCO,BOS,705,1121.0,-7.0,0
2024,1,26,5,B6,LGA,FLL,929,1076.0,4.0,1
2024,8,18,7,AA,MIA,JFK,1155,1089.0,2.0,0
